COLLEGE CODE,COLLEGE NAME,BRANCH CODE,RANCH NAME,OC,BC,BCM,MBC,SC,SCA,ST
4952,"C S I Institute of Technology  Thovalai
Kanyakumari District 629302",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",125.5,,,,,,
4953,"CAPE Institute of Technology  Levingipuram
Tirunelveli District 627114",CS,"COMPUTER SCIENCE AND
ENGINEERING",119.3,,,,,,
4953,CAPE Institute of Technology  Levingipuram Tirunelveli District 627114,EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",144.5,,,,,,
4955,"Francis Xavier Engineering College
(Autonomous)  Vannarpettai  Tirunelveli District 627003",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,136.5,,,,,,
4955,"Francis Xavier Engineering College
(Autonomous)  Vannarpettai  Tirunelveli District 627003",CS,COMPUTER SCIENCE AND ENGINEERING,,148,,,,,
4955,"Francis Xavier Engineering College
(Autonomous)  Vannarpettai  Tirunelveli District 627003",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,,,153.56,,,
4955,"Francis Xavier Engineering College (Autonomous)  Vannarpettai  Tirunelveli
District 627003",ME,MECHANICAL ENGINEERING,147.5,,,,,,
4956,"Jayamatha Engineering College  Aralvaimozhi
Kanyakumari District",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",151.5,,,,,,
4956,"Jayamatha Engineering College  Aralvaimozhi
Kanyakumari District",ME,MECHANICAL ENGINEERING,,134.5,,,,,
4957,"Jayaraj Annapackiam CSI College of Engineering  Nazareth  Thoothukudi District
628617",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",118.5,,,,,,
4957,"Jayaraj Annapackiam CSI College of Engineering  Nazareth  Thoothukudi District
628617",ME,MECHANICAL ENGINEERING,,148,,,,,
4959,"Kamaraj College of Engineering and
Technology (Autonomous)  Virudhunagar District 626001",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,154,,,,,
4960,"Mepco Schlenk Engineering College (Autonomous)   Sivakasi  Virudhunagar
District 626005",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,149,,,,,,
4960,"Mepco Schlenk Engineering College (Autonomous)   Sivakasi  Virudhunagar
District 626005",IT,INFORMATION TECHNOLOGY,154,,,,,,
4961,"Nellai College of Engineering, Maruthakulam Post  Tirunelveli District 627151",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,139.5,,,,,,
4962,National  Engineering College (Autonomous) Kovilpatti  Thoothukudi District 628503,CS,COMPUTER SCIENCE AND ENGINEERING,134,,,,,,
4962,National  Engineering College (Autonomous) Kovilpatti  Thoothukudi District 628503,EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,129.5,,,,,
4962,National  Engineering College (Autonomous) Kovilpatti  Thoothukudi District 628503,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,125.5,,,,,
4962,National  Engineering College (Autonomous) Kovilpatti  Thoothukudi District 628503,IT,INFORMATION TECHNOLOGY,132.5,,,,,,
4964,"PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-
627 152",AE,AERONAUTICAL ENGINEERING,,137.5,,,,,
4964,"PSN College of Engineering and  Technology
(Autonomous) Melathediyoor  Tirunelveli- 627 152",CS,COMPUTER SCIENCE AND ENGINEERING,,134.5,,,,,
4964,"PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-
627 152",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",136.8,,,,,,
4964,"PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-
627 152",ME,MECHANICAL ENGINEERING,146,,,,,,
4965,"P S R  Engineering College (Autonomous) Appayanaickenpatti  Sevalpatty
Virudhunagar District 626140",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",,153.5,,,,,
4965,"P S R  Engineering College (Autonomous)
Appayanaickenpatti  Sevalpatty Virudhunagar District 626140",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,153.5,,,
4965,"P S R  Engineering College (Autonomous)
Appayanaickenpatti  Sevalpatty Virudhunagar District 626140",ME,MECHANICAL ENGINEERING,140,,,,,,
4966,PET Engineering College  Vallioor Post Tirunelveli District 627117,EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,150.5,,,,,
4966,"PET Engineering College  Vallioor Post
Tirunelveli District 627117",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",150.5,,,,,,
4966,"PET Engineering College  Vallioor Post
Tirunelveli District 627117",ME,MECHANICAL ENGINEERING,142.5,,,,,,
4968,"Sardar Raja College of Engineering
Alangulam  Tenkasi District 627808",AD,"ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",,153.5,,,,,
4968,"Sardar Raja College of Engineering
Alangulam  Tenkasi District 627808",CS,"COMPUTER SCIENCE AND
ENGINEERING",152,,,,,,
4968,"Sardar Raja College of Engineering
Alangulam  Tenkasi District 627808",ME,MECHANICAL ENGINEERING,140,,,,,,
4969,SCAD College of Engineering and Technology Cheranmahadevi  Tirunelveli District 627414,CS,COMPUTER SCIENCE AND ENGINEERING,151.5,,,149,,,
4969,SCAD College of Engineering and Technology Cheranmahadevi  Tirunelveli District 627414,EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,146.5,,,,,
4969,SCAD College of Engineering and Technology Cheranmahadevi  Tirunelveli District 627414,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,141,,,,,
4970,"Sree Sowdambika  College of Engineering Aruppukkottai Taluk  Virudhunagar District
626134",CS,COMPUTER SCIENCE AND ENGINEERING,,164.5,,,,,
4970,"Sree Sowdambika  College of Engineering
Aruppukkottai Taluk  Virudhunagar District 626134",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",157.5,,,,,,
4970,"Sree Sowdambika  College of Engineering
Aruppukkottai Taluk  Virudhunagar District 626134",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,148,,,,,
4971,"St. Xavier's Catholic College of Engineering
(Autonomous)  Chunkankadai  Nagercoil Kanyakumari District 629807",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,140,,,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil
Kanyakumari District 629807",CS,COMPUTER SCIENCE AND ENGINEERING,167.5,,,,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil
Kanyakumari District 629807",IT,INFORMATION TECHNOLOGY,154.5,,,,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil
Kanyakumari District 629807",ME,MECHANICAL ENGINEERING,,,,134.5,,,
4972,"AMRITA  College of Engineering and
Technology  Erachakulam Post  Kanyakumari District 629902",CS,COMPUTER SCIENCE AND ENGINEERING,155,,,,,,
4972,"AMRITA  College of Engineering and Technology  Erachakulam Post  Kanyakumari
District 629902",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",143.5,,,,138,,
4972,"AMRITA  College of Engineering and Technology  Erachakulam Post  Kanyakumari
District 629902",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,168.5,,,,,
4974,"Government College of Engineering
Tirunelveli District 627007",CE,CIVIL  ENGINEERING,164,,,,,,
4974,"Government College of Engineering
Tirunelveli District 627007",CS,"COMPUTER SCIENCE AND
ENGINEERING",159.5,,,,,,
4974,Government College of Engineering Tirunelveli District 627007,EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,,,169.5,157,,
4974,"Government College of Engineering
Tirunelveli District 627007",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",,,,157,,,
4974,"Government College of Engineering
Tirunelveli District 627007",ME,MECHANICAL ENGINEERING,,161.5,,,,,110
4976,"Infant Jesus College of Engineering Thoothukudi Highway (NH7/A)  Thoothukudi
District 628851",ME,MECHANICAL ENGINEERING,155.5,,,,,,
4977,Narayanaguru College of Engineering Manjalumoodu  Kanyakumari District 629151,AU,AUTOMOBILE ENGINEERING,137,,,,,,
4977,Narayanaguru College of Engineering Manjalumoodu  Kanyakumari District 629151,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,127.5,,,,,
4978,Udaya School of Engineering  Ammandivilai Post  Kanyakumari District 629204,AM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",,,,,94,,
4978,Udaya School of Engineering  Ammandivilai Post  Kanyakumari District 629204,EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",140,,,,,,
4978,Udaya School of Engineering  Ammandivilai Post  Kanyakumari District 629204,ME,MECHANICAL ENGINEERING,144.5,128.5,,,,,
4978,Udaya School of Engineering  Ammandivilai Post  Kanyakumari District 629204,SC,Computer Science and Engineering (Cyber Security),111,,,,,,
4980,"Einstein College of Engineering Seethaparpanallur  Tirunelveli District
627012",CS,COMPUTER SCIENCE AND ENGINEERING,,169,,,,,
4980,"Einstein College of Engineering
Seethaparpanallur  Tirunelveli District 627012",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155.5,,,,,,
4981,"Ponjesly College of  Engineering
Vettornimadam Post  Nagercoil Kanyakumari District 629003",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,152,,,,,,
4981,"Ponjesly College of  Engineering
Vettornimadam Post  Nagercoil Kanyakumari District 629003",CS,COMPUTER SCIENCE AND ENGINEERING,,155.5,,,,,
4981,"Ponjesly College of  Engineering Vettornimadam Post  Nagercoil
Kanyakumari District 629003",IT,INFORMATION TECHNOLOGY,,,,132,,,
4982,"Vins Christian College of Engineering Chunkankadai Post  Nagercoil  Kanyakumari
District  629807",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,,,,,,
4982,"Vins Christian College of Engineering Chunkankadai Post  Nagercoil  Kanyakumari
District  629807",ME,MECHANICAL ENGINEERING,,144.5,,,,,
4983,"Lord Jegannath College of Engineering and
Technology  Kumarapuram  Thoppur Post Kanyakumari District 629402",CS,COMPUTER SCIENCE AND ENGINEERING,,125,,,,,
4983,"Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post
Kanyakumari District 629402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,136.5,,,,,,
4983,"Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post
Kanyakumari District 629402",ME,MECHANICAL ENGINEERING,131.5,,,,,,
4984,"Marthandam College of Engineering & Technology  Kuttakuzhi  Veeyanoor Post
Kanyakumari District 629177",CS,COMPUTER SCIENCE AND ENGINEERING,,,,143,,,
4984,"Marthandam College of Engineering &
Technology  Kuttakuzhi  Veeyanoor Post Kanyakumari District 629177",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,131,,,,,,
4984,"Marthandam College of Engineering &
Technology  Kuttakuzhi  Veeyanoor Post Kanyakumari District 629177",IT,INFORMATION TECHNOLOGY,,158,,,,,
4986,"Noorul Islam College of Engineering and
Technology, No.10/47, Haji Manzil Main Road, Thuckalay, Kanyakumari 629175",IT,INFORMATION TECHNOLOGY,136,,,,,,
4989,PSN Engineering College  Melathediyoor Tirunelveli District 627152,EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",121.5,119.5,,,,,
4989,"PSN Engineering College  Melathediyoor
Tirunelveli District 627152",IT,INFORMATION TECHNOLOGY,,153,,,,,
4989,"PSN Engineering College  Melathediyoor
Tirunelveli District 627152",MU,"MECHANICAL AND
AUTOMATION ENGINEERING",,,,,123,,
4992,"Bethlahem Institute of Engineering  Karungal
Kanyakumari District 629157",CS,"COMPUTER SCIENCE AND
ENGINEERING",143.5,,,,,,
4992,"Bethlahem Institute of Engineering  Karungal
Kanyakumari District 629157",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",,161,,,,,
4993,Loyola Institute of Technology and Science Loyola Nagar   P B No.2  Thovalai Kanyakumari District 629302,AM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",,143.5,,,,,
4993,"Loyola Institute of Technology and Science Loyola Nagar   P B No.2  Thovalai
Kanyakumari District 629302",BM,BIO MEDICAL ENGINEERING,151.5,,,,,,
4993,"Loyola Institute of Technology and Science Loyola Nagar   P B No.2  Thovalai
Kanyakumari District 629302",CS,COMPUTER SCIENCE AND ENGINEERING,142.5,,,,,,
4993,"Loyola Institute of Technology and Science
Loyola Nagar   P B No.2  Thovalai Kanyakumari District 629302",IT,INFORMATION TECHNOLOGY,,138,,,,,
4994,"J P College of Engineering  College Road
Ayakudy  Tenkasi Taluk  Tenkasi District 627852",CE,CIVIL  ENGINEERING,130,,,,,,
4994,"J P College of Engineering  College Road
Ayakudy  Tenkasi Taluk  Tenkasi District 627852",CS,COMPUTER SCIENCE AND ENGINEERING,,,,,133.5,,
4994,"J P College of Engineering  College Road Ayakudy  Tenkasi Taluk  Tenkasi District
627852",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",,141.5,,,,,
4994,"J P College of Engineering  College Road Ayakudy  Tenkasi Taluk  Tenkasi District
627852",IT,INFORMATION TECHNOLOGY,,137,,,,,
4994,"J P College of Engineering  College Road Ayakudy  Tenkasi Taluk  Tenkasi District
627852",ME,MECHANICAL ENGINEERING,124,,,,,,
4995,"P.S.R.R College of Engineering
Appayanaickenpatti  Sevalpatti Virudhunagar District 626140",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141.5,,,,,,
4996,"Sri Vidya College of Engineering and Technology  Sivakasi Main Road  P Kumaralinapuram  Virudhunagar District
626005",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,140.5,,,,,,
4999,"Annai Vailankanni College of Engineering Pothaiyadi Salai  Pottalkulam Azhagappapuram  Kanyakumari District
629401",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,125,,,,,
4999,"Annai Vailankanni College of Engineering Pothaiyadi Salai  Pottalkulam Azhagappapuram  Kanyakumari District
629401",ME,MECHANICAL ENGINEERING,152,,,,,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,AM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",,128,,,,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CF,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),,,,143.5,,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CH,CHEMICAL  ENGINEERING,124.5,,,,,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,CS,COMPUTER SCIENCE AND ENGINEERING,141.5,,,,,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",,,,155.5,,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,151,,,,145.5,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,IT,INFORMATION TECHNOLOGY,159.5,,,138,,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,ME,MECHANICAL ENGINEERING,,142,,,,,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,MM,MECHANICAL ENGINEERING (MANUFACTURING),112.5,,,,,,
5008,"Thiagarajar College of Engineering
(Autonomous) Tirupparankundram  Madurai District 625015",CE,CIVIL  ENGINEERING,,156.5,,,,,
5008,"Thiagarajar College of Engineering
(Autonomous) Tirupparankundram  Madurai District 625015",CM,COMPUTER SCIENCE AND ENGINEERING (SS),,,,,148,,
5008,"Thiagarajar College of Engineering
(Autonomous) Tirupparankundram  Madurai District 625015",CS,COMPUTER SCIENCE AND ENGINEERING,175,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai
District 625015",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",166.5,,,,,,
5008,"Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai
District 625015",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,165,,,
5008,"Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai
District 625015",EM,"ELECTRONICS AND COMMUNICATION
ENGINEERING (SS)",,,,149.5,,,
5008,"Thiagarajar College of Engineering
(Autonomous) Tirupparankundram  Madurai District 625015",EY,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),,163,,,,,
5008,"Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai
District 625015",IM,INFORMATION TECHNOLOGY (SS),163,,,157,,,
5008,"Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai
District 625015",ME,MECHANICAL ENGINEERING,,,,,145.5,,
5008,"Thiagarajar College of Engineering (Autonomous) Tirupparankundram  Madurai
District 625015",MF,MECHANICAL ENGINEERING (SS),159.5,,,,,,
5008,"Thiagarajar College of Engineering
(Autonomous) Tirupparankundram  Madurai District 625015",MG,MECHATRONICS (SS),,154,,,,,
5009,"Government College of Engineering
Melachokkanathapuram  Bodinayakkanur Theni District 625582",CE,CIVIL  ENGINEERING,,,,143.5,,,
5009,"Government College of Engineering
Melachokkanathapuram  Bodinayakkanur Theni District 625582",CS,COMPUTER SCIENCE AND ENGINEERING,146,,,,,,
5009,"Government College of Engineering Melachokkanathapuram  Bodinayakkanur
Theni District 625582",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",,152.5,,,,,
5009,"Government College of Engineering Melachokkanathapuram  Bodinayakkanur
Theni District 625582",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,148,137,,,,,
5009,"Government College of Engineering Melachokkanathapuram  Bodinayakkanur
Theni District 625582",ME,MECHANICAL ENGINEERING,,,,,153,,
5010,"Anna University Regional Campus - Madurai
Kanyakumari National Highway Keelakuilkudi  Madurai District 625019",CS,COMPUTER SCIENCE AND ENGINEERING,161,,,,,,
5010,"Anna University Regional Campus - Madurai Kanyakumari National Highway
Keelakuilkudi  Madurai District 625019",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",,,,150.5,,,
5010,"Anna University Regional Campus - Madurai Kanyakumari National Highway
Keelakuilkudi  Madurai District 625019",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,157.5,134.5,,,,,
5010,"Anna University Regional Campus - Madurai Kanyakumari National Highway
Keelakuilkudi  Madurai District 625019",ME,MECHANICAL ENGINEERING,,,,,134.5,,
5012,Central Electrochemical Research Institute CECRI)  Karaikudi  Sivagangai District 630006,CC,CHEMICAL AND ELECTRO CHEMICAL  ENGINEERING (SS),,,,135,,,
5017,"University College of Engineering
Ramanathapuram  Pullangudi Ramanathapuram District 623513",CS,COMPUTER SCIENCE AND ENGINEERING,169.4,,,,,,
5022,"University College of Engineering  Dindigul
Mangarai Pirivu  Reddiyarchathiram  Dindigul District 624622",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,132,,,
5530,SSM Institute of Engineering and Technology Kuttathupatti Village  Sindalaigundu Post Dindigul District 624002,CS,COMPUTER SCIENCE AND ENGINEERING,142.5,,,,,,
5530,SSM Institute of Engineering and Technology Kuttathupatti Village  Sindalaigundu Post Dindigul District 624002,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,132.5,,,
5536,"Mangayarkarasi College of Engineering  First Street  Mangayarkarasi Nagar  Paravai
Madurai District 625402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,132,,,,,
5536,"Mangayarkarasi College of Engineering  First Street  Mangayarkarasi Nagar  Paravai
Madurai District 625402",ME,MECHANICAL ENGINEERING,143.5,,,,,,
5703,"Christian College of Engineering and Technology  Oddanchatram  Dindigul District
624619",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,147,,,,,
5703,"Christian College of Engineering and
Technology  Oddanchatram  Dindigul District 624619",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",140,,,,,,
5703,"Christian College of Engineering and Technology  Oddanchatram  Dindigul District
624619",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,130.5,,,,,
5832,"N P R College of Engineering and Technology
(Autonomous) Natham  Dindigul District 624401",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,,,124.5,,,
5832,"N P R College of Engineering and Technology
(Autonomous) Natham  Dindigul District 624401",ME,MECHANICAL ENGINEERING,126.5,,,,,,
5862,"R V S Educational Trust's Groups of Institutions, (Integrated Campus)  N Paraipatti Post  Vedasandur Taluk  Dindigul
District 624005",AG,AGRICULTURAL ENGINEERING,,123,,,,,
5862,"R V S Educational Trust's Groups of Institutions, (Integrated Campus)  N Paraipatti Post  Vedasandur Taluk  Dindigul
District 624005",BM,BIO MEDICAL ENGINEERING,130.5,,,,,,
5862,"R V S Educational Trust's Groups of Institutions, (Integrated Campus)  N Paraipatti Post  Vedasandur Taluk  Dindigul
District 624005",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,,,,,142,,
5862,"R V S Educational Trust's Groups of Institutions, (Integrated Campus)  N Paraipatti Post  Vedasandur Taluk  Dindigul
District 624005",SC,Computer Science and Engineering (Cyber Security),,,,111,,,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi  Sivagangai District 630004,CE,CIVIL  ENGINEERING,,151,,,,,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi  Sivagangai District 630004,CS,COMPUTER SCIENCE AND ENGINEERING,,163,,,,,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi  Sivagangai District 630004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,164.5,,,,,,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi  Sivagangai District 630004,ME,MECHANICAL ENGINEERING,,,,,159.5,,
5902,"Bharath Niketan Engineering College
Thimmarasanaickanoor  Aundipatti  Theni District 625536",CS,COMPUTER SCIENCE AND ENGINEERING,,125,,,,,
5902,"Bharath Niketan Engineering College
Thimmarasanaickanoor  Aundipatti  Theni District 625536",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,101,,,,,,
5902,"Bharath Niketan Engineering College
Thimmarasanaickanoor  Aundipatti  Theni District 625536",ME,MECHANICAL ENGINEERING,169,,,,,,
5904,"K L N College of Engineering (Autonomous)
Pottapalayam  Sivagangai District 630611",IT,INFORMATION TECHNOLOGY,161.5,,,,,,
5904,"K L N College of Engineering (Autonomous)
Pottapalayam  Sivagangai District 630611",ME,MECHANICAL ENGINEERING,,144,,,,,
5907,Mohamed Sathak Engineering College Kilakarai  Ramanathapuram District 623806,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,139.5,,,,,
5907,Mohamed Sathak Engineering College Kilakarai  Ramanathapuram District 623806,ME,MECHANICAL ENGINEERING,,126,,,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous),  Dindigul District
624622",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,136,,,,,,
5910,"P S N A Colllege of Engineering and
Technology (Autonomous),  Dindigul District 624622",CS,COMPUTER SCIENCE AND ENGINEERING,,143,,,,,
5910,"P S N A Colllege of Engineering and
Technology (Autonomous),  Dindigul District 624622",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",118,,,,,,
5910,"P S N A Colllege of Engineering and
Technology (Autonomous),  Dindigul District 624622",IT,INFORMATION TECHNOLOGY,,,,,130.5,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous),  Dindigul District
624622",ME,MECHANICAL ENGINEERING,109,,,,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous),  Dindigul District
624622",SC,Computer Science and Engineering (Cyber Security),146,,,,,,
5912,Pandian Saraswathi Yadav Engineering College  Thirumansolai Post  Sivagangai District 630 561,AM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",,131.5,,,,,
5912,"Pandian Saraswathi Yadav Engineering College  Thirumansolai Post  Sivagangai
District 630 561",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",157,,,,,,
5912,"Pandian Saraswathi Yadav Engineering
College  Thirumansolai Post  Sivagangai District 630 561",SC,Computer Science and Engineering (Cyber Security),,125.5,,,,,
5913,"R V S College of Engineering  N Paraipatti
Post  Dindigul District 624005",CS,"COMPUTER SCIENCE AND
ENGINEERING",,,,139,,,
5913,"R V S College of Engineering  N Paraipatti
Post  Dindigul District 624005",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",142.5,,,,,,
5913,"R V S College of Engineering  N Paraipatti
Post  Dindigul District 624005",IT,INFORMATION TECHNOLOGY,,145,,,,,
5913,"R V S College of Engineering  N Paraipatti
Post  Dindigul District 624005",ME,MECHANICAL ENGINEERING,,129.5,,,,,
5914,Solamalai College of Engineering Veerapanjan  Madurai District 625020,EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",133.5,,,,,,
5915,"SACS-M A V M M Engineering College
Kidaripatty Post  Madurai District 625301",EE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",,137,,,,,
5919,"St. Michael College of Engineering and Technology  Kalayarkoil  Sivagangai District
630551",BM,BIO MEDICAL ENGINEERING,129,,,,,,
5919,"St. Michael College of Engineering and Technology  Kalayarkoil  Sivagangai District
630551",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,130,,,
5930,"SBM College of Engineering and Technology Thamaraipady  T N Paraipatti Pirivu  Dindigul
District 624005",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",,121,,,,,
5930,"SBM College of Engineering and Technology Thamaraipady  T N Paraipatti Pirivu  Dindigul
District 624005",ME,MECHANICAL ENGINEERING,130,,,,,,
5935,"Fatima Michael College of Engineering and Technology  Sengottai Village  Sivagangai
Main Road  Madurai District 625020",ME,MECHANICAL ENGINEERING,137,,,,,,
5942,Ultra College of Engineering and  Technology Kodikulam  1 Bit Village  Madurai-Chennai Highway  Madurai District 625104,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,131,,,,,,
5986,"Velammal College of Engineering and
Technology (Autonomous) Madurai District 625009",CE,CIVIL  ENGINEERING,,138,,,,,
5986,"Velammal College of Engineering and Technology (Autonomous) Madurai District
625009",IT,INFORMATION TECHNOLOGY,139.5,,,,,,
5988,"Theni Kammavar Sangam College of
Technology  Theni Main Road  Koduvillarpatti Post  Theni District 625534",CS,COMPUTER SCIENCE AND ENGINEERING,,127,,,,,
5988,"Theni Kammavar Sangam College of
Technology  Theni Main Road  Koduvillarpatti Post  Theni District 625534",EC,"ELECTRONICS AND
COMMUNICATION ENGINEERING",,119.5,,,,,
5988,"Theni Kammavar Sangam College of
Technology  Theni Main Road  Koduvillarpatti Post  Theni District 625534",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,135,,,,,,
5988,"Theni Kammavar Sangam College of Technology  Theni Main Road  Koduvillarpatti
Post  Theni District 625534",ME,MECHANICAL ENGINEERING,159,,,,,,
5990,"Latha Mathavan Engineering College Kidaripatti Post  Alagarkoil (Via)  Melur Taluk
Madurai District 625301",EC,"ELECTRONICS AND COMMUNICATION
ENGINEERING",145.5,,,,,,
5990,"Latha Mathavan Engineering College Kidaripatti Post  Alagarkoil (Via)  Melur Taluk
Madurai District 625301",ME,MECHANICAL ENGINEERING,,129,,,,,
